,Content,Location,Username,Retweet-Count,Favorites,Created at
242,"@JoannaHoWrites Thank goodness you're starting with Distance Learning.

I couldn't imagine teaching under that get-up (or taking the risk of teaching in-person w/o all of that!)",,MsAbeja,0,1,2020-08-04 18:19:52
243,A student-centered approach in distance learning is key! Gosh I love a good webinar!  @drewschantz #distancelearning2020 https://t.co/yPIaXBn32u,"Rosemount, MN",MrsBordo,0,2,2020-08-04 18:19:38
244,@News_8 My child is done with distance learning schools better open or my child is done for the year,"North Gates, NY",treycen06,0,0,2020-08-04 18:19:31
245,"@angela1suarez @ajc I know that. That’s my point. They did well to test everyone before the school doors were open. I believe they’re doing distance learning with teachers working in schools. My district, on the other hand, is doing in-person learning starting next week. Zero testing required.",,NLockhart2Write,0,0,2020-08-04 18:19:08
246,Formative Assessment in Distance Learning - George Lucas Educational Foundation https://t.co/veEIa5rQHw via @nuzzel thanks @euneos_info,Saarbrücken,wagjuer,1,0,2020-08-04 18:18:49
247,"We are no longer teaching from a place of crisis. We are moving to research based distance learning.
@DFISHERSDSU 
#2020distancelearning",Oxnard,kamprin805,0,2,2020-08-04 18:18:19
248,"Explain...View...Listen...Inspire.
Great ideas for entering the realm of #multimediatextsets.
Provides multiple entry points and #differentiation in F2F and distance learning. https://t.co/uuGQm8Pkaz","Ottawa, Ontario",devinderpg,0,0,2020-08-04 18:18:13
249,"@Dory45646308 @nickjudin Also the teachers, staff, bus drivers, parents, extended family, etc. Personally I think it should just be distance learning until safe to resume. Putting a date on anything right now is only going to lead to moving it again. Stability, structure, and a plan. That's what we need.",South.,MSfishOn,0,1,2020-08-04 18:17:19
250,Ms. Martin conducting a read aloud for her third grade class.  Distance learning in full effect!  #wearetarver #bethelight https://t.co/5QoU5km7T3,"Phoenix, AZ",TarverSchool,0,2,2020-08-04 18:17:06
251,"@marcorubio Hey Marco, those are TREATMENTS for those that get SICK.  The purpose of face coverings, social distancing and distance learning is to avoid people getting SICK.  You are an idiot for proposing people go forth and get sick in the hope there will be new therapies.  #SAFIE",Sonoma,sonomaflyer,0,0,2020-08-04 18:16:59
252,"We’re opening full distance learning, but let me just say again that the theory of opening schools safely is nothing compared to the reality of attempting to do so.",,JoannaHoWrites,0,1,2020-08-04 18:16:47
253,"Perhaps you missed this:

State of California is going to allow school districts to do in-person teaching of elementary kids if the district wants to. 

The district can get waivers for the general rule of distance learning.

This was a hidden item in a state memo. Wow!!","Sacramento, CA",sacwriter,0,2,2020-08-04 18:16:17
254,"@rta3569 @tombrewsports @realDonaldTrump Exactly. And why are these teachers now refusing to do their ""distance learning"" also?? What's the threat there? It's about the teacher's unions agendas and leftists that are happy getting paid by us for not working.",,Kim83754725,0,1,2020-08-04 18:15:57
255,"What about kids who have two essential workers as parents? What if both of those parents are grocery store workers or UPS drivers? How are those parents going to manage a full day of distance learning? They don't have the option to work from home, and many can't afford childcare.",Rooted,katrynberry,0,1,2020-08-04 18:15:56
256,@AmelynRandall @____TurnMyCheek @leoandpaddy @HKrassenstein The whole thing about the pandemic is that people think distance learning is the same as homeschooling. It’s completely different.,🍎,5678idance,0,0,2020-08-04 18:14:55
257,"Fellow Music Teachers https://t.co/AttQDPeppq  #musiced  @gcaosa   MANY, many distance learning resources for Music Education. Next: Aug 5, 1:30 Central.","Illinois, USA",MusicGordon,0,0,2020-08-04 18:14:09
258,Why is @seapubschools turning to an outside consultant to design the fall distance learning plan? This should be done by *educators* - the existing teaching staff of our schools. Tear this plan up and start over. https://t.co/lYISspXaQt,Cascadia,cruickshank,3,9,2020-08-04 18:13:59
259,"""Hansen said she can’t understand Zoom, and he doesn’t know how Clovis Unified could make distance learning work for his daughter.""

There needs to be a bigger spotlight for #specialneeds kids when talking about education. Story from @AJKatoTV:

https://t.co/QonN6zJ5y8","Fresno, CA",dennisreports,1,6,2020-08-04 18:13:28
260,"@Nick76685186 @Hummingbrrrd77 @gina21764 @eugenegu @realDonaldTrump Exactly what’s being placed... distance learning! Until every person can control themselves an practice the same social distancing, face mask wearing we will not see a decline in cases, we will not see a decline in deaths. The longer this virus circulates the more it will mutate","Vacaville, CA",Julz91582,0,1,2020-08-04 18:13:28
261,"Dear daughter struggled w/distance learning 2nd semester (Google classroom, loose structure). This is real time virtual learning. She has to be at her ""desk"" ready at 8:15AM. They'll be wearing their uniform shirts and it's a regular school day. 

I think she'll do well w/this. https://t.co/AvVYzBu0SV",CA,WhoIsTiffIsMe,0,2,2020-08-04 18:13:10
262,"@GovParsonMO For all those saying no,go ahead and put your children in online schools or allow them to be taught using distance learning. There problem solved.",,newt_man1,0,0,2020-08-04 18:12:48
263,@BwcDeals You are amazing! I am a teacher from Southern California who thought for sure we would stay distance learning for a while but now there is a waiver that has me all worried again. Any help would be appreciated. https://t.co/NZXV1rKptX https://t.co/sIDaJ5rJLe,California,terigrefsrud,1,1,2020-08-04 18:12:41
264,"Great Article @edutopia. Morning Messages to Start the Day and other great tips.

#DistanceLearning  #edutwitter #VirtualSchool #backtoschool #ELearning #TeacherLife #onlinelearning #HomeSchool #RemoteLearning https://t.co/37Xd8mHSHZ","Memphis TN, NYC, #athome 🏡",CollettaDaniels,0,2,2020-08-04 18:12:39
265,"way back in 80s &amp; 90s I had to do distance learning (by mail!) to supplement my education due to illness.
today we have the technology &amp; the govt can make it accessible to *all* if they put effort into it.
there's no excuse to put kids &amp; staff in danger during a pandemic.",,buttercupcaren,0,3,2020-08-04 18:12:12
266,Making Distance Learning Work https://t.co/EE4lxHDRP6 https://t.co/Y9ztyJBJJX,,JennwnJohnson,0,0,2020-08-04 18:12:03
267,"https://t.co/zMQPcSuJFk
Fun stuff in the works! Follow me as I build my blog- All things on Mom'ing (trying not to raise assholes), being a significant other, our Family, being an Etsy crafter, a professional and trying to survive distance learning 2020-2021 😒","Constantia, NY",Sar_1101,0,0,2020-08-04 18:11:37
268,"@Bebos4912P Kemp didn't have anything to with individual school systems. There are counseling jobs in other school districts who are doing distance learning,you niece may have to apply for those",,Uftutoring,0,0,2020-08-04 18:11:19
269,Are you interested in learning more about how to help educators engage parents and students from diverse populations in distance learning? Check out @REL_West’s #webinar for more information here: https://t.co/WrM6NF1jAn,"Honolulu, HI",RELPacific,0,0,2020-08-04 18:10:26
270,@DrTanyaAltmann @LiveKellyRyan No one knows the full scope of what we are dealing with with this virus. No one. Kids have been home/we don’t need to create more outbreaks...Find another topic to peddle besides the tone deaf “Back to School!”. Distance learning is the only common sense choice for now. #Pandemic,"Texas/Los Angeles, CA",ConstanceIn2020,0,0,2020-08-04 18:10:20
271,How can you implement effective social-emotional learning #SEL strategies through distance and remote learning? These resources can assist you in your planning. #K12 #remotelearning #distancelearning https://t.co/wfUrd7sQ17,,learning_common,0,0,2020-08-04 18:10:14
272,"I admit, kid &amp; nieces' school did well updating how virtual learning will work. 

-Teachers will be in classroom, students will distance learn in real time
-Tiny number of kids will be allowed on-campus for parents who aren't telecommuting 
-Tuition is lowered significantly/month https://t.co/IqJ8wS4LBn",CA,WhoIsTiffIsMe,0,1,2020-08-04 18:09:44
273,"@01001101NO @Nick76685186 @eugenegu @realDonaldTrump I am. I'll be using the school's 1/2 assed distance learning curriculum in the am and my own STEM curriculum in the afternoon. It'll be a matter of time before my son's school shuts down again, amongst a snot fest.",,q_leela,0,0,2020-08-04 18:09:35
274,"Acadademic honesty during distance learning is causing our #math teachers anxiety. My tech int. instincts and PLN counsel that most (all?) assessments should now be considered open book and so designed, but we're looking at @examsoft to evaluate #edchat #edtechchat",Maryland,tqadams,0,2,2020-08-04 18:09:28
275,"@HHAlexanderSC Aww that is so sweet of you! I would love the letter cards so that each of my 1st graders has their own set at home as we continue distance learning ❤️
https://t.co/AnRiv6oRi4
 #bettertogether #twitterteacher #clearthelist https://t.co/hUyiBJ5LW4","Los Angeles, CA",ChristineSlayt1,0,1,2020-08-04 18:09:25
276,Thanking God that we are distance learning for the first semester 🙌🏿🙌🏿,"Silver Spring, MD",sami_am2,0,0,2020-08-04 18:09:16
277,"@tomliamlynch Yep. We're doing the same for our schedule as well. Design ""Distance Learning First,"" practice all the cultural and technical stuff to make that work as well as possible, and then enjoy any face to face time as a bonus.",New York City,bensk,0,1,2020-08-04 18:09:09
278,The failure of distance learning presents an opportunity to better engage parents https://t.co/HopLAbqnJc,"San Diego, CA",dopescienceshow,0,1,2020-08-04 18:08:46
279,"""It is critical for schools to use a variety of creative methods to reach out to students and their families who have not engaged in distance learning.""

We're helping districts streamline this. Contact us to learn how you can do the same.

https://t.co/cOZGKS2eg9 #attendance",New York City,Kinvolved,0,1,2020-08-04 18:08:45
280,#Schools are pivoting between #DistanceLearning and #HybridLearning. How can we make it more equitable for #SpecialEducationStudents? https://t.co/92secTiYd2,"Boston, MA",ecarevault,0,0,2020-08-04 18:08:40
281,"Putting money in the hands of low-income, working class, and unemployed folks will put money into the system because these people going to buy things - they need to buy things: food, clothing, school supplies (including possibly technology to facilitate distance learning.)",Long Island / Boston,cassidylee,0,1,2020-08-04 18:08:39
282,"@abc13houston Let’s wait forever to return to schools. It is ok for children be at home doing nothing or pretending they are distance learning. And no worries, parents can be at home watching them for ever. While all these happen shitty jornalists keep earnings their money writing this shit.",,BePragmatic1,0,0,2020-08-04 18:08:30
283,"@kschase13 @rebiaal Our school district is on the ball. Over lunch I just received the 7 different options for going back to school that the school district will be voting on this week. The options are 100% in-person, 100% distance learning and 5 hybrid options.","Chanhassen, MN",joshkimber,0,1,2020-08-04 18:08:07
284,The fact that theres a dress code for distance learning I-,"Oaxaca, México",lizrecklesss,0,1,2020-08-04 18:08:05
285,"Distance learning underway at the Boys and Girls Clubs of the Valley. No tutoring, but families can enroll and have their kids work out of a virtual learning center all day. 

P.E. is also a class schools are offering remotely.  @abc15 https://t.co/yfhQRfqUsg","Phoenix, AZ",MikePeltonABC15,1,9,2020-08-04 18:08:03
286,@GAFollowers Makes me wonder if the kids are intentionally trying to spread the virus and wreck things so they go back to distance learning only...,"Ringgold, GA",stormking9,0,3,2020-08-04 18:07:37
287,"Looking to create math manipulatives for distance learning? The LOD Magic Cutter can help you accomplish your goal!

#education #manipulatives #teachers #principals
Learn OnDemand Magic Cutter- Manipulatives: Creating Shapes https://t.co/WOvkDEk8kC via @YouTube","Mooresville, NC",pssbulletin,0,0,2020-08-04 18:07:36
288,"This guide is provided by IDA to deliver resources, both from and IDA, and external, to students, families, and teachers affected by school closures and distance learning. Learn more and download the guide for FREE at https://t.co/gypPtjYLJR",Colorado,IDARMB,0,0,2020-08-04 18:07:31
289,See how you can get ready for Distance Learning at Palla! First day of virtual school is August 12th. Virtually meet your teacher on August 11th available at https://t.co/1bVF9Dcwzu #palladistancelearning #pallabulldogs #pallafamilies 🐾💜 https://t.co/ndLRwY5k4Q,"Bakersfield, California, USA",PallaElementary,0,0,2020-08-04 18:07:24
290,"*Distance learning, not virtual. DL is taught by the district.","Tulsa, OK",rogman99,0,3,2020-08-04 18:07:23
291,"@stclairashley I'm about there. In my county we are paying taxes on enormous school bonds... for what, shitty ""distance"" learning?","Chico, CA",SeanB95926,0,0,2020-08-04 18:07:13
292,If you are looking to do distance learning this school year please complete the registration survey either today or tomorrow.  If you have questions please contact your building administrator. https://t.co/DgjL08GrR8,,SLHSAcademics,0,1,2020-08-04 18:07:07
293,"The pandemic has placed an even greater emphasis on remote training and distance learning, often across continents. Here's how to help your people learn in the language they understand best https://t.co/YsTULNJuu5","Monterey, CA & The World",LanguageLine,0,0,2020-08-04 18:06:59
294,HPMS will begin the school year fully virtual. First school day for teachers is August 17 and includes 2 weeks of extensive PD for distance learning and students is August 31. ❤️🐅💯 https://t.co/KG7S2eDzVf,"Lemay, Missouri",DittrichJr,0,1,2020-08-04 18:06:47
295,"Assessment: seek out and act upon the feedback received from Ss

Have S engage in productive struggle.

Take it from standard experience to distance learning and utilizing the tools we have in LMS and the internet.

#2020DistanceLearning @DFISHERSDSU @oamadorv","Waco, TX",LisaBenjamin86,0,1,2020-08-04 18:06:33
296,@IanWhetstone @AtticusGF Our district is distance learning fully until case numbers in our county go down.  I expect the first semester to be fully online.,"Washington, USA",melissanemeth37,0,0,2020-08-04 18:06:24
297,"LAUSD, Teachers Agree To Distance Learning Plan For New School Year — Including Live Video https://t.co/Nf20W3Hih5 via @laist.com @KPCC @HadleyMeares #LAUSD #School #Education #SoCal #KPCC #LAist #LosAngeles #LA","Los Angeles, CA",LAALLDAY247,0,1,2020-08-04 18:06:23
298,@erichhartmann @bethanyshondark @dcexaminer I’m speaking on a national broadcast about distance learning and our school district specifically (San Diego unified) since we are one of the biggest in the entire country. Not sure when it’s airing yet,"Ocean Beach, San Diego",KirseyBelle,0,1,2020-08-04 18:06:15
299,"3/ Yes, I do believe that young kids do poorly with ""distance learning"", and I don't have answers. However, seems to me that weak early education is preferable to what risks appear to be.
Of course, figuring out what and how to do to have classroom teaching...","New England, near biggest city",nikevich,0,0,2020-08-04 18:05:11
300,Making Distance Learning Work https://t.co/8dSuFRECLg https://t.co/xnQIsN2pwm,Canada,MDSSCanada,0,0,2020-08-04 18:04:33
301,"Not sure where your producers got their info but San Bernardino District only opened for distance learning, *not* in person. @KennedyNation @HARRISFAULKNER #outnumbered https://t.co/lzoHvUsqdJ","California, U.S.A.",BrooksOldTweets,0,0,2020-08-04 18:03:56
302,To learn more about the latest Distance Learning plan watch this week’s Superintendent Update ⬇️and attend your Community of Schools town halls in the upcoming weeks. https://t.co/rBEF4NjRtL,"Los Angeles, CA",Kelly4LASchools,0,0,2020-08-04 18:03:48
303,"Families can expect:
🔸Continued access to internet and devices for distance learning
🔸A structured school day
🔸Daily interactive live instruction with teachers
🔸Personalized support to students, both during and after-school","Los Angeles, CA",Kelly4LASchools,0,3,2020-08-04 18:03:48
304,"Our District’s Distance Learning Plan includes training and supports during the first two days of school - on August 18 and 19 - for our students, families, and educators to help ensure all students can accelerate their learning this fall.","Los Angeles, CA",Kelly4LASchools,0,0,2020-08-04 18:03:48
305,@pacific_vision discussed with @KCBSRadio the importance of limiting children’s screen time as we prepare for social distance learning. https://t.co/ZIDTCwkijP,"New York, NY",Stanton_PRM,0,0,2020-08-04 18:03:47
306,"At Schoolcraft, our open-door policy and real-world experience provide you the shortest distance between where you are and where you want to be.

Welcome to a new way of learning.
https://t.co/U1kiGeVRDo https://t.co/7gy9JtBeDz","Livonia, Plymouth and Garden City",schoolcraftnow,1,1,2020-08-04 18:03:37
307,"""As teachers, we put our students safety first,"" said Laura Schlesinger, the REA president. ""We know that in order to be receptive to learning, they have to be safe, and they have to feel safe.""https://t.co/JszqbQDmMm","Murfreesboro, Tenn.",ScottBroden,3,4,2020-08-04 18:03:26
308,"@rondeaulivia @C_O_N_T_E_N_T Except, at least in California, our governor has made it clear that private schools are of zero exception. They too must be 100% distance learning. Like, WTactualF??",Land of Fruits and Nuts,bizzymomof5,0,0,2020-08-04 18:03:20
309,"@MSfishOn @nickjudin Dr. Dobbs said it Friday before these other cases in Corinth and Tippah County, that we should distance learn til September. UMMC is pushing for distance learning. Our hospitals are full. If this does go bad, where are we gonna put our kids when they if they need hospitalization?",Mississippi,Dory45646308,0,1,2020-08-04 18:03:06
310,Pick out a few protocols or strategies that your students know and use them regularly in distance learning. Helps to speed things up and lessen the load on teaching protocols. @DFISHERSDSU @Dave_Nagel1 #distancelearning2020,,DrMEcklerWPS,0,1,2020-08-04 18:02:55
311,@deerfield_b @ajc Distance learning is a disaster,,Willow39068132,0,0,2020-08-04 18:02:41
312,I’ve been looking at “school opening plans” and this is what it really is: In-person learning theater. Slow burn to distance learning but pretend in school plan to appease the governor and naggy parents. First to be thrown in the sacrificial covid fire? Teachers.#school2020,,KirstenBioTeach,0,0,2020-08-04 18:02:24
313,"Making mindfulness playful can help students incorporate it into their daily routines. This article explores how to set the groundwork for students, but you might also want to integrate some of these ideas into your practice as well! Stay healthy, friends! https://t.co/a9HFowKMh9",,JennySeydel,1,3,2020-08-04 18:02:21
314,"Under the agreement, @LASchools educators can choose to teach from their empty classrooms and will have to complete their own professional development training between Aug. 17 and 20. https://t.co/yCwpVHOkQs","Los Angeles, CA",DrVicGonzalez,0,0,2020-08-04 18:02:06
315,#Woodland schools leaders recommend distance learning https://t.co/F3WPQ1IkLj,"Vancouver, Washington",thecolumbian,0,1,2020-08-04 18:02:00
316,"@jonbecker Is there an ideal ratio of synchronous to non synchronous  learning/instruction that’s ideal for distance learning? If so, does that ratio change based on the age of the student?

Asking for a friend.",Central CA,dcox21,0,0,2020-08-04 18:01:58
317,"OGSD's 2020-2021 school year begins next Wednesday, August 12th in Distance Learning. Please visit our website to read all about our new Distance Learning model - https://t.co/uSMYKpIOKY and click Distance Learning. #advancingogsd https://t.co/H3ZwIFtNGW","San Jose, CA",OakGroveSD,2,5,2020-08-04 18:01:46
318,"Parents MUST have clarity on how school districts will engage in #distancelearning and school reopenings in CA. 

Thanks to @nbcbayarea for interviewing our ED @SistahPecolia as she makes the case to #KeepOurKidsSafe and listen to parents' concerns!

https://t.co/AlEqeQZ9T1","Oakland, CA",BayAreaPLAN,0,2,2020-08-04 18:01:42
319,Printable + Digital Math Resources for Distance Learning https://t.co/xEARNN58P1 https://t.co/EngcHZ0KVZ,,mathgeekmama,0,0,2020-08-04 18:01:04
320,Imagine having to pay a $10/credit “distance learning fee” for worse course instruction @universityofky,KYUSA,_ydarb_,0,2,2020-08-04 18:00:59
321,Jewish educators convene to discuss best practices in education and distance learning - https://t.co/TXnp6JfyiE https://t.co/TbsLZfUKIe,,jewishwebsight,0,0,2020-08-04 18:00:50
322,"Students, whether from high or low income communities, deserve a quality education during the pandemic. While districts prepare for distance learning, they must take actions to ensure this remains a reality for all. #Equity #EdJustice 

https://t.co/FhkXvQf4ZP","Washington, DC",NEAFoundation,0,0,2020-08-04 18:00:39
323,"@LorneEC3 Maybe 1 day a week - and make that a half day.
The rest is distance learning. 
Don't have computer/internet- setup part of the school for safe small offices.
Me: I'd home school this next year.","Michigan, USA",randy_otto,0,1,2020-08-04 18:00:34
324,"Our laptop distribution is safe, as we wear our face coverings, and is going smoothly @TollesonESD as we prepare for the start of Distance Learning on August 7th! We can't wait for the first day of school!
@SheelyFarmsElementary https://t.co/biAPq9vaDO",,TollesonESD,0,0,2020-08-04 18:00:27
325,"Many classrooms across the globe have already found success using VR to enhance understanding of traditional and complex concepts for students of all ages. Additionally, the nature of VR learning modules makes them well-suited for a safe and efficient distance learning curriculum https://t.co/auOXlGtb0G",New,Xwater_Media,0,1,2020-08-04 18:00:16
326,Rutherford Teachers Association wants to start with distance learning for all students https://t.co/gwZYI2niw3,"Murfreesboro, TN",dnj_com,4,6,2020-08-04 18:00:12
327,"Many explained their major concerns centered around the disproportionately negative impact COVID's distance learning had on students of color and low-income students ... and, ultimately, concern about the lack of clarity in plans to reopen schools safely.
https://t.co/RkqHMHKKKe","Boston, MA",teachplus,0,1,2020-08-04 18:00:01
328,"25 Remote Teaching Tips To Engage Students In Distance Learning - @TeachThoughtPD 
https://t.co/QazvRKM3FQ",Ground Floor of Roesch Library,LTC_UD,0,1,2020-08-04 18:00:00
329,Analysis: Taking Attendance Amid the Pandemic Is About More Than Student Participation. It Will Be Invaluable Data About Whether Distance Learning Is Actually Working @The74 https://t.co/QWNnpLV23P,"Oakland, CA",TunedToTheresa,0,0,2020-08-04 17:59:46
330,Hey Spotlight Educators! Join us to continue the conversations around race and equity in theatre and navigating theatre distance learning this week. Link in bio to learn more and sign up for Part II of these Educator Discussions. See you there! https://t.co/PB30VLJSxY,Minnesota,spotlightmn,0,0,2020-08-04 17:59:44
331,Ensuring that there’s interdependent and collaborative learning in our @MechanicvilleCS distance learning - tools from @DFISHERSDSU to make sure our students are metacognitive about their experiences with classmates regardless of platform! #distancelearning2020 https://t.co/Mzr0pR7leU,,ASabbs123,0,1,2020-08-04 17:59:42
332,LAUSD/UTLA agreement has workgroups to evaluate how distance learning and does NOT INCLUDE parents.  #parentsneedavoice @DrGeorgeMckenna @AustinLASchools @UTLAnow @boarddistrict2 @scottatLAUSD @nickmelvoin @Jackie4LAkids @kelly4LASchools @richardvladovic https://t.co/WsUkobz2fS,,parents_la,0,0,2020-08-04 17:59:23
333,"@realKatWalizer @DarkstarTweets @dbarabin @Freeyourmindkid I am praying we have distance learning, but I’m afraid we won’t. Then my choices are: hope for the best or tell my Honors Freshman and JR they are losing a year of school. 🤬@NYGovCuomo has done a great job, but when he says it’s ultimately up to the parents, what is my choice?","Buffalo, NY",JDE716,0,0,2020-08-04 17:58:51
334,"What a depressing point of view.  It makes me wonder what you’ve experienced to view school this way.  It was tough but my third grader learned fractions, basic geometry and many other things during distance learning this spring, in part due to a hardworking and devoted teacher. https://t.co/IcrWzMxP7Z","Sacramento, CA",KCRAEdieLambert,0,0,2020-08-04 17:58:42
335,I’m glad to live in a state with a mask mandate and distance learning for K-12 students cause it’s about to get even worse 😞,Las Vegas via Chicago,kyann_peppa,0,1,2020-08-04 17:58:00
336,Idk how parents who are teachers are balancing this distance learning for their kids. I’ve been on this for 3 hours w/ Emilia and trying to help my other kids 😭😭😭,"Austin, TX",epgomez_,0,0,2020-08-04 17:56:39
337,"@JuddApatow Iowa's governor just had a press conference, telling schools they are breaking the law if they don't do what they are told. That was after an elementary school wanted to continue distance learning with 11+% positive. Then she threatened school administrators' licensure.","Des Moines, IA",ShellyMKFisher,0,0,2020-08-04 17:56:34
338,@Gugu86963843 @stonecold2050 I’m with you Gugu. Sending my most sincerest condolences on your the tremendous loss of your child. I cannot imagine your pain at seeing these images. Ours are home distance learning.,United States,mcvillaseca,0,2,2020-08-04 17:56:01
339,"@jennimichavitia @serpent_sky @claudiamconwayy Right, they could save money by having distance learning and putting all their effort in preparing a good solid way of doing that instead of all this back and forth",Location: Straddling the Line,luckyredskittle,0,1,2020-08-04 17:55:54
340,"@norinrad10 @MetroSchools I would argue MNPS IS using this time now to ""[train] both teachers &amp; families in the intricacies of distance learning to increase the comfort level of participants"" &amp; facilitate building relationships, troubleshoot, find &amp; connect kids &amp; just maybe close the digital divide~","Nashville, TN",lynhoyt,0,0,2020-08-04 17:55:45
341,"As the father of a special needs child on an IEP, this really concerns/scares/worries me...Will my son receive the attention and support that he so desperately needs via distance learning? #autismparent #distancelearning #autism #SpecialEducation  https://t.co/DH3m0Zv6rR","Marin and Sonoma Counties, CA",LoganSUSD,2,2,2020-08-04 17:55:32
342,"@DrTanyaAltmann @LiveKellyRyan So non-reality. Have you heard, testing &amp; contact tracing isn’t going well. All ages will spread. Teachers/staff will spread to each other. It’s an uncontrolled pandemic. Let’s not do this huge dangerous experiment. Distance learning for now is the only common sense choice.","Texas/Los Angeles, CA",ConstanceIn2020,0,0,2020-08-04 17:55:16
343,"What parents have been doing since the spring is not homeschooling. It's distance learning. Homeschooling is much more flexible, @latonya_mo and @LatinMami share their experiences with @TonyaMosley https://t.co/GzTWNxyddQ","Home in Marlborough, MA",ABaileyLocke,1,2,2020-08-04 17:55:15
344,District Motherhued is launching a Distance Learning Support Box to provide 500 low-income families in need with back-to-school necessities in preparation for the upcoming school year. Geared towards K-2 students. #Donate and/or share with your networks. https://t.co/zU2FpDAfI5,United States,TheAssumption,0,0,2020-08-04 17:53:58
345,"Good morning! I can’t wait to learn &amp; be inspired by the https://t.co/OccFP6AS27! If there are any ?, specifically Module 3, please reach out. I know any of the Ts within the modules or the designers would be happy to help as well. We’re ALL proud @HIDOE808 educators! 😁🍎","Honolulu, HI",ZacharyMorita,0,4,2020-08-04 17:53:54
346,"@bethanyshondark @dcexaminer 1) Saw this with our 7 year old (heading into 2nd grade) son. We are dual income both remote. Managing crying fits, temper tantrums and all sorts of behavior not normal for him during distance learning this spring. Come summer, he has been in camps every week, outside","Ocean Beach, San Diego",KirseyBelle,0,5,2020-08-04 17:53:53
347,D.C. Teachers Fight for Distance Learning in the Pandemic https://t.co/h6fWTAvpc3 via @YouTube #COVID19,Santa Monica ,Deirdre35132697,0,0,2020-08-04 17:53:15
348,@Donovan513HES can we talk about the $30 added on as a ”distance learning” fee... l o l,,LookinLikeLeah,0,1,2020-08-04 17:53:14
349,"As long as we are distance teaching/learning I’m going to have fun with it. Have one for NHL playoff days, Baseball games, Disney (because why not) and off roading! https://t.co/OUXgZpkB3f",,CoachMedore,0,8,2020-08-04 17:52:53
350,5 Reasons Distance Learning Did Not Meet the Needs of Learners – KATIE MARTIN https://t.co/mn9HYrhizP,,JSchouten9,0,0,2020-08-04 17:52:46
351,"@TucsonBlonde @Freeyourmindkid Now now, don’t get your panties in a bunch. In the spring, Dr. Oz told us all what an appetizing opportunity it would be, sending kids back to school. Don’t you trust Dr. Oz??????🙄🙄🙄🙄🙄🙄🙄🙄 This is crazy. My daughter will continue distance learning.",United States,AlphaHuskyAlpha,0,0,2020-08-04 17:52:39
352,"You can still get in on the conversation! Join @NetReferee for strategies for managing Distance Learning by clicking here:
#EdTech #distancelearning 
https://t.co/SCMKIk40Dl","Beach Park, IL",phintz,2,1,2020-08-04 17:52:26
353,"@tmo2times @Phantuums Dude this picture is a fucking disaster. I only see two people wearing masks. If they continue in school learning, they got to make everyone wear masks and find a way to make them all social distance. They can’t just reopen schools like this and expect it to go well",,GoldenLucas00,0,0,2020-08-04 17:52:17
354,@stonecold2050 There are exactly 5 masks. 5. That’s it. I give it 3 weeks and the school will be doing distance learning.,United States,mcvillaseca,0,0,2020-08-04 17:52:13
355,@woah_josh @Phantuums Were students offered any options for distance learning?,The Deep South,MelissaBW,0,0,2020-08-04 17:51:53
356,"@newoldtymer This is so wrong! If people are given the option of in person or distance teaching/learning, maybe not as bad. But when teachers are required to be there in person or lose their jobs, it is coercion.",,gaga_beth,0,2,2020-08-04 17:51:50
357,@TealLibrarian Yes. Attending a training on the Distance Learning Playbook (new book recently published) by @DFISHERSDSU and company,MN,rahai1,0,1,2020-08-04 17:51:43
358,"@BreeMinneapolis @DeRushaJ Decisions like this just make it more likely we’re trapped at home, and in some cases trapped home with work and distance learning children",Minneapolish,this__john,0,1,2020-08-04 17:51:16
359,"A6: Areas with higher youth disconnection saw lower levels of youth civic engagement &amp; political participation. 

Tailored programming to improve youth connection &amp; promote political participation may help! #SaludTues #YouthDisconnection 
https://t.co/R2D1AM4tMP https://t.co/Nq2aVRJP4P","San Antonio, Texas",SaludAmerica,2,3,2020-08-04 17:51:11
360,"@258coffee @ClearTheListorg @support_a_teach Student Needs - colored pencils, crayons, art materials for distance learning support bags. 
Teacher Needs - blue light computer shield, iPad stand, professional development books 
Donors Choose - digital and print books at students reading level.",Greater Los Angeles ,DisneyLovinTchr,0,0,2020-08-04 17:51:04
361,I didn’t have great standard grades; achieved only a couple of highers; but I found my own route to University - distance learning later in life while working in the sector I love.  There really is #nowrongpath 👍🏻,Glasgow,SFMacgregor,1,3,2020-08-04 17:51:02
362,"Start the year off right with 60 Wellness Checks for your classroom! That's 3 FULL MONTHS of Wellness Checks! Spend time building relationships with students for a great year!

https://t.co/DdZTvVX8YH

#teacherspayteachers #tptsale #DistanceLearning #edchat #edtech #sel #casel https://t.co/aoLFi3YAQ0",Florida,ClassroomCrews,1,0,2020-08-04 17:50:46
363,5 Reasons Students Aren’t Engaging in Distance Learning https://t.co/013DIj2DjK,"British Columbia, Canada",LDABC,0,0,2020-08-04 17:50:32
364,"@TNTArtbyTina @Stonekettle A couple of years ago, our district phased out schoolbooks in favor of issuing every student an iPad (probably partially backed by Apple, I'd  guess). When all this started, they were perfectly positioned to go to distance learning, which is continuing in the fall.",,JonS253,0,0,2020-08-04 17:50:26
365,Distance Learning for Students with Word-Reading Difficulty or Dyslexia https://t.co/9OmEHImJWx,"British Columbia, Canada",LDABC,0,0,2020-08-04 17:50:19
